,ConvThread,MessageID,date,UserID,Channel,source,text,is_sarcastic
1072,138.0,1949-11-28,2021-06-26,204354329,FontanZaMilion - FontanZaMilion.csv,Telegram,"Так мило, ""пробився"". Як пролісок весною крізь сніг:)

",1
1073,10.0,2194-11-14,2023-11-29,6413259822,HardcoreConservative - HardcoreConservative.csv,Telegram,"🇮🇪🇬🇧 Це тому, що Ірландія є для британців? ",1
1074,14.0,2174-05-07,2023-11-07,6413259822,HardcoreConservative - HardcoreConservative.csv,Telegram,Політика це мистецтво на*бати людей в масштабі цілих країн.,1
1075,23.0,2139-11-16,2023-09-30,6038847857,HardcoreConservative - HardcoreConservative.csv,Telegram,"Ну а треба було наперед вилизувати трампона, може б і підкинув би зараз пару джевелінів (але не факт). Зато ліваки би смоктанули ",1
1076,24.0,2122-04-27,2023-09-13,422868435,HardcoreConservative - HardcoreConservative.csv,Telegram,"Ага, віримо ",1
1077,26.0,2099-08-11,2023-08-20,1753598578,HardcoreConservative - HardcoreConservative.csv,Telegram,Я вже 2 тижні  з цього ору,1
1078,30.0,2087-04-15,2023-07-26,422868435,HardcoreConservative - HardcoreConservative.csv,Telegram,Кожна їхня заява краща за попередню,1
1079,35.0,2077-08-14,2023-07-11,689138748,HardcoreConservative - HardcoreConservative.csv,Telegram,"Ні, ти що.
В Україні х100000000 гірше))

",1
1080,58.0,1965-03-12,2022-10-19,397143606,HardcoreConservative - HardcoreConservative.csv,Telegram,Все будемо здаватись росіянам?,1
1081,65.0,1940-03-22,2022-07-27,482075644,HardcoreConservative - HardcoreConservative.csv,Telegram," а може це він нормальний, а ми всі хворі люди, бо їмо м""ясо , хочемо зброю, не хочемо перетворюватися на всратих і брудних нео-хіппі?",1
1082,66.0,1938-07-12,2022-07-20,367332241,HardcoreConservative - HardcoreConservative.csv,Telegram,"Певно, послали її вмовляти швейцарців лікувати наших поранених солдат

",1
1083,68.0,1919-09-06,2022-04-08,661833351,HardcoreConservative - HardcoreConservative.csv,Telegram,"Чому? Просто мені цікаво, яка різниця яка в людини орієнтація, якщо вона русня. Нема сенсу чимось цікавитися про людину, якщо цє йобаний кацап)) Просто всі настільки загострюють увагу на цьому, наче інших тем темає) Кожен паблік про це вже розповів)) А чому всі мовчать прийняття закону, який дозволяє звільняти членів наглядової ради, що відкриває двері мудаку коломойську? Ну так, те шо у кацапа гейські фотки, це ж цікавіше, а коломойський най забирає все🤣 ",1
1084,73.0,2202-06-14,2023-12-05,386426214,HardcoreConservative - HardcoreConservative.csv,Telegram,"Нехай передзвонять мсьє Володіну і спитають, як слід голосувати. Ось у кого парламент-то продуктивний! І для дискусій місця немає!

",1
1085,74.0,2149-12-06,2023-10-12,748486921,HardcoreConservative - HardcoreConservative.csv,Telegram,"подумаєш, яка дрібниця...
",1
1086,75.0,2082-07-29,2023-07-19,1022083651,HardcoreConservative - HardcoreConservative.csv,Telegram,"Ну камон, бро. Ну я ж не можу всюди вішати табличку .",1
1087,11.0,7182-03-22,2024-01-06,707919279,Honcharenko - Honcharenko.csv,Telegram,"Треба прибрати доплату за бойові, знизити зарплатню до мінімальної (все одно годують за рахунок бюджету) і видавати зарплатню готівкою і тільки тим, хто повернувся з «нуля». Тоді ще залишаться кошти на пару низькопробних серіалів про героїчні подвиги 95ої бригади з Кривого Рогу.

",1
1088,12.0,7179-06-03,2024-01-05,6122999931,Honcharenko - Honcharenko.csv,Telegram,"Ну це ж не мобілізація, от тобі гарантії від держави🤦🏻‍♂️",1
1089,27.0,7114-11-19,2023-12-23,550042426,Honcharenko - Honcharenko.csv,Telegram,Пан Гончаренко заважає мутки в ВР робити. Бідний голос,1
1090,33.0,7030-12-23,2023-12-09,1037546167,Honcharenko - Honcharenko.csv,Telegram,"Експропріатори в заможних куркулів Київа - це ок. Не не ок - забирати все (!) зерно у людей з малих міст та сіл і спокійно жити. І говорити, що голодомор - це ""ворожа пропаганда"".

Якщо пройтися по ангарам та сараям - ми дійсно зможемо сформувати ще 10 залізничних составів поїздів. І зможемо надіслати їх в закрома родіни.

Ура таваріщі! ☝️😎

",1
1091,42.0,6944-05-22,2023-11-30,977979361,Honcharenko - Honcharenko.csv,Telegram,Але єрмак триматиме стрій,1
1092,43.0,6936-09-23,2023-11-28,5601902180,Honcharenko - Honcharenko.csv,Telegram,Карпенко-Карий - порохобот? Треба примусити його переписати п‘єсу!!!,1
1093,46.0,6922-12-20,2023-11-26,448448463,Honcharenko - Honcharenko.csv,Telegram,"Ооо, ми розбили їм вікно! Оце достойна відповідь! Армія дронів в дії, відплата достойна! Тепер русаки будуть нас боятись! 

",1
1094,54.0,6860-11-04,2023-11-13,476070493,Honcharenko - Honcharenko.csv,Telegram,"Ну чому,передвиборча агітація проводиться,доречі,дуже успішно проводиться за допомогою тригерів,обсирань військових,опозиції.Наприклад,Андрій Ісаєнко,який на г+г серіалах світиться,сказав,що хоче повернення російської мови,щоб його донька мала почитати Чехова в оригіналі,не українських чи західних письменників,а Чехова.Іваніца нахвалює Зе,який він герой і як сам актор окропом пісяв,що Зе прийшов до влади та нарешті навів порядок(то вторгення це порядок),на Фаріон накинулися і до речі,в Азові пошкодували,тому що зрозуміли,що їх використала зесєкта..
Зайдіть в кожен паблік зелений,де раніше маскувалися,а зараз не про війну та військових,а Зе,єрмак,гетманцев-які маладци,пам'ятник ставити",1
1095,57.0,6817-05-15,2023-11-06,1312501717,Honcharenko - Honcharenko.csv,Telegram,Якої? Православної?,1
1096,59.0,6804-12-13,2023-11-04,377838935,Honcharenko - Honcharenko.csv,Telegram,"І так, Пане Гончаренко, якщо ви ситуацію не бачите чи не знаєте, то в нас давно НАТО армія .",1
1097,77.0,6646-09-03,2023-10-07,6364424960,Honcharenko - Honcharenko.csv,Telegram,"Я не підтримую хасбалу, якщо так хочеться мені про це тицяти). Я не підтримую Ізраїль. Хай колошматяться як хочуть. Обидва рильця в пушку. Не крадеш території і як бонус не отримуєш безкінечну війну. Чомусь Туреччина або Катар чи ОАЄ не бомблять християнські країни,хоча вони всі мусульмани. В Туреччині та ОАЄ дівчата ходять в чому хочуть і їх ніхто не вбиває за купальники на пляжах 😂 ви самі дуже радикальні. Або мусульмани терористи або святі християни або всі зло. Так не буває. А щодо кордонів. То саме після другої світової Ізраїль крав кожні 20-30 років чужої землі. Де сталі кордони? Подивіться на карти різних років. І не треба фамільярності. Я ж до вас на ви, а ви як злий мусульманин тикаєте жінці 😂",1
